;display;magnMap;parMap;greatMap;lessMap;oddMap;evenMap;firstFig;secondFig;cuecolor;framecolor;orientation;stimulus;cueFileName;stimFileName;task;ANSWER;cocoa;cue0FileName;blockN;trialN;breakMessage;mappingsGuide
0;Instructions;## When the rectangle is horizontal, your task is to tell whether the number is greater or less than 5.;## When the rectangle is vertical, your task is to tell whether the number is odd or even.;## Press L to indicate greater than 5.;## Press A to indicate less than 5.;## Press A to indicate odd.;## Press L to indicate even.;blackblackhori.png;blackblackvert.png;;;;;;;;;;;;;;horiLA.png
1;training;;;;;;;;;black;black;hori;8;blackblackhori.png;blackblackhori8.png;magnit;L;;;;;;horiLA.png
2;training;;;;;;;;;black;black;hori;9;blackblackhori.png;blackblackhori9.png;magnit;L;;;;;;horiLA.png
3;training;;;;;;;;;black;black;vert;7;blackblackvert.png;blackblackvert7.png;parity;A;;;;;;horiLA.png
4;training;;;;;;;;;black;black;hori;4;blackblackhori.png;blackblackhori4.png;magnit;A;;;;;;horiLA.png
5;training;;;;;;;;;black;black;hori;6;blackblackhori.png;blackblackhori6.png;magnit;L;;;;;;horiLA.png
6;training;;;;;;;;;black;black;vert;4;blackblackvert.png;blackblackvert4.png;parity;L;;;;;;horiLA.png
7;training;;;;;;;;;black;black;vert;9;blackblackvert.png;blackblackvert9.png;parity;A;;;;;;horiLA.png
8;training;;;;;;;;;black;black;vert;1;blackblackvert.png;blackblackvert1.png;parity;A;;;;;;horiLA.png
9;training;;;;;;;;;black;black;hori;2;blackblackhori.png;blackblackhori2.png;magnit;A;;;;;;horiLA.png
10;training;;;;;;;;;black;black;hori;1;blackblackhori.png;blackblackhori1.png;magnit;A;;;;;;horiLA.png
11;training;;;;;;;;;black;black;vert;2;blackblackvert.png;blackblackvert2.png;parity;L;;;;;;horiLA.png
12;training;;;;;;;;;black;black;vert;6;blackblackvert.png;blackblackvert6.png;parity;L;;;;;;horiLA.png
13;training;;;;;;;;;black;black;vert;3;blackblackvert.png;blackblackvert3.png;parity;A;;;;;;horiLA.png
14;training;;;;;;;;;black;black;hori;7;blackblackhori.png;blackblackhori7.png;magnit;L;;;;;;horiLA.png
15;training;;;;;;;;;black;black;hori;3;blackblackhori.png;blackblackhori3.png;magnit;A;;;;;;horiLA.png
16;training;;;;;;;;;black;black;vert;8;blackblackvert.png;blackblackvert8.png;parity;L;;;;;;horiLA.png
17;start;;;;;;;;;;;;;;;;;;;;;;horiLA.png
18;trial;;;;;;;;;black;red;vert;7;blackredvert.png;blackredvert7.png;parity;A;0;blackredvert.png;0.0;0.0;;horiLA.png
19;trial;;;;;;;;;black;blue;hori;9;blackbluehori.png;blackbluehori9.png;magnit;L;0;blackbluehori.png;0.0;1.0;;horiLA.png
20;trial;;;;;;;;;black;red;vert;1;blackredvert.png;blackredvert1.png;parity;A;0;blackredvert.png;0.0;2.0;;horiLA.png
